    0.10000E+01    0.00000E+00
    0.10200E+01    0.38418E-09
    0.10500E+01   -0.41645E-09
    0.10950E+01    0.24242E-10
    0.11625E+01   -0.81990E-09
    0.12637E+01   -0.36670E-09
    0.14156E+01   -0.10555E-08
    0.15675E+01   -0.59598E-09
    0.17194E+01   -0.11894E-08
    0.18713E+01   -0.73675E-09
    0.20231E+01   -0.13155E-08
    0.21750E+01   -0.87966E-09
    0.23269E+01   -0.14772E-08
    0.24787E+01   -0.10148E-08
    0.26306E+01   -0.16559E-08
    0.27825E+01   -0.12050E-08
    0.29344E+01   -0.18237E-08
    0.30863E+01   -0.16468E-08
    0.32381E+01   -0.34563E-08
    0.33900E+01   -0.10967E-07
    0.35419E+01   -0.55010E-07
    0.36937E+01   -0.28534E-06
    0.38456E+01   -0.15077E-05
    0.39975E+01   -0.88365E-05
    0.41494E+01   -0.67470E-04
    0.43012E+01   -0.71580E-03
    0.44531E+01   -0.94720E-02
    0.46050E+01   -0.15743E+00
    0.46378E+01   -0.23752E+00
    0.46706E+01   -0.37559E+00
    0.47034E+01   -0.64598E+00
    0.47362E+01   -0.12609E+01
    0.47690E+01   -0.28376E+01
    0.48018E+01   -0.67132E+01
    0.48346E+01   -0.13974E+02
    0.48674E+01   -0.22815E+02
    0.49002E+01   -0.28738E+02
    0.49331E+01   -0.29101E+02
    0.49659E+01   -0.25357E+02
    0.49987E+01   -0.20460E+02
    0.50315E+01   -0.16190E+02
    0.50386E+01   -0.15408E+02
    0.50456E+01   -0.14674E+02
    0.50527E+01   -0.13988E+02
    0.50598E+01   -0.13350E+02
    0.50669E+01   -0.12764E+02
    0.50740E+01   -0.12229E+02
    0.50811E+01   -0.11741E+02
    0.50882E+01   -0.11290E+02
    0.50952E+01   -0.10867E+02
    0.51023E+01   -0.10472E+02
    0.51094E+01   -0.10120E+02
    0.51165E+01   -0.98299E+01
    0.51236E+01   -0.96091E+01
    0.51307E+01   -0.94484E+01
    0.51378E+01   -0.93266E+01
    0.51448E+01   -0.92318E+01
    0.51519E+01   -0.91823E+01
    0.51590E+01   -0.92284E+01
    0.51661E+01   -0.94367E+01
    0.51732E+01   -0.98708E+01
    0.51803E+01   -0.10598E+02
    0.51874E+01   -0.11735E+02
    0.51944E+01   -0.13514E+02
    0.52015E+01   -0.16257E+02
    0.52086E+01   -0.20078E+02
    0.52157E+01   -0.24373E+02
    0.52228E+01   -0.27844E+02
    0.52299E+01   -0.29525E+02
    0.52370E+01   -0.29574E+02
    0.52440E+01   -0.28753E+02
